2025-09-26 07:37:10 | INFO | Inserted one message into the database.
2025-09-26 07:37:23 | INFO | Inserted one message into the database.
2025-09-26 07:37:28 | INFO | {'message': 'I just found a story! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-26 07:37:28', 'category': 'other', 'sentiment': 0.17, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-26 07:37:28 | INFO | Processed message: {'message': 'I just found a story! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-26 07:37:28', 'category': 'other', 'sentiment': 0.17, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-26 07:37:28 | INFO | Calling SQLite insert_message() with:
2025-09-26 07:37:28 | INFO | message={'message': 'I just found a story! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-26 07:37:28', 'category': 'other', 'sentiment': 0.17, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-26 07:37:28 | INFO | db_path=WindowsPath('D:/projects/buzzline-05-USERape/data/buzz.sqlite')
2025-09-26 07:37:28 | INFO | Inserted one message into the database.
2025-09-26 07:37:33 | INFO | {'message': 'I just saw a movie! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-26 07:37:33', 'category': 'entertainment', 'sentiment': 0.6, 'keyword_mentioned': 'movie', 'message_length': 33}
2025-09-26 07:37:33 | INFO | Processed message: {'message': 'I just saw a movie! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-26 07:37:33', 'category': 'entertainment', 'sentiment': 0.6, 'keyword_mentioned': 'movie', 'message_length': 33}
2025-09-26 07:37:33 | INFO | Calling SQLite insert_message() with:
2025-09-26 07:37:33 | INFO | message={'message': 'I just saw a movie! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-26 07:37:33', 'category': 'entertainment', 'sentiment': 0.6, 'keyword_mentioned': 'movie', 'message_length': 33}
2025-09-26 07:37:33 | INFO | db_path=WindowsPath('D:/projects/buzzline-05-USERape/data/buzz.sqlite')
2025-09-26 07:37:33 | INFO | Inserted one message into the database.
2025-09-26 07:37:38 | INFO | {'message': 'I just shared an app! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-26 07:37:38', 'category': 'other', 'sentiment': 0.28, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-26 07:37:38 | INFO | Processed message: {'message': 'I just shared an app! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-26 07:37:38', 'category': 'other', 'sentiment': 0.28, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-26 07:37:38 | INFO | Calling SQLite insert_message() with:
2025-09-26 07:37:38 | INFO | message={'message': 'I just shared an app! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-26 07:37:38', 'category': 'other', 'sentiment': 0.28, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-26 07:37:38 | INFO | db_path=WindowsPath('D:/projects/buzzline-05-USERape/data/buzz.sqlite')
2025-09-26 07:37:38 | INFO | Inserted one message into the database.
2025-09-26 07:37:43 | INFO | {'message': 'I just loved recipe! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-26 07:37:43', 'category': 'food', 'sentiment': 0.32, 'keyword_mentioned': 'recipe', 'message_length': 37}
2025-09-26 07:37:43 | INFO | Processed message: {'message': 'I just loved recipe! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-26 07:37:43', 'category': 'food', 'sentiment': 0.32, 'keyword_mentioned': 'recipe', 'message_length': 37}
2025-09-26 07:37:43 | INFO | Calling SQLite insert_message() with:
2025-09-26 07:37:43 | INFO | message={'message': 'I just loved recipe! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-26 07:37:43', 'category': 'food', 'sentiment': 0.32, 'keyword_mentioned': 'recipe', 'message_length': 37}
2025-09-26 07:37:43 | INFO | db_path=WindowsPath('D:/projects/buzzline-05-USERape/data/buzz.sqlite')
2025-09-26 07:37:43 | INFO | Inserted one message into the database.
2025-09-26 07:37:48 | INFO | {'message': 'I just found a trick! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-26 07:37:48', 'category': 'other', 'sentiment': 0.99, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-26 07:37:48 | INFO | Processed message: {'message': 'I just found a trick! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-26 07:37:48', 'category': 'other', 'sentiment': 0.99, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-26 07:37:48 | INFO | Calling SQLite insert_message() with:
2025-09-26 07:37:48 | INFO | message={'message': 'I just found a trick! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-26 07:37:48', 'category': 'other', 'sentiment': 0.99, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-26 07:37:48 | INFO | db_path=WindowsPath('D:/projects/buzzline-05-USERape/data/buzz.sqlite')
2025-09-26 07:37:48 | INFO | Inserted one message into the database.
2025-09-26 07:37:53 | INFO | {'message': 'I just shared travel! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-26 07:37:53', 'category': 'travel', 'sentiment': 0.21, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-09-26 07:37:53 | INFO | Processed message: {'message': 'I just shared travel! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-26 07:37:53', 'category': 'travel', 'sentiment': 0.21, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-09-26 07:37:53 | INFO | Calling SQLite insert_message() with:
2025-09-26 07:37:53 | INFO | message={'message': 'I just shared travel! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-26 07:37:53', 'category': 'travel', 'sentiment': 0.21, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-09-26 07:37:53 | INFO | db_path=WindowsPath('D:/projects/buzzline-05-USERape/data/buzz.sqlite')
2025-09-26 07:37:53 | INFO | Inserted one message into the database.
2025-09-26 07:37:58 | INFO | {'message': 'I just loved a meme! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-26 07:37:58', 'category': 'humor', 'sentiment': 0.87, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-09-26 07:37:58 | INFO | Processed message: {'message': 'I just loved a meme! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-26 07:37:58', 'category': 'humor', 'sentiment': 0.87, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-09-26 07:37:58 | INFO | Calling SQLite insert_message() with:
2025-09-26 07:37:58 | INFO | message={'message': 'I just loved a meme! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-26 07:37:58', 'category': 'humor', 'sentiment': 0.87, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-09-26 07:37:58 | INFO | db_path=WindowsPath('D:/projects/buzzline-05-USERape/data/buzz.sqlite')
2025-09-26 07:37:58 | INFO | Inserted one message into the database.
2025-09-26 07:38:03 | INFO | {'message': 'I just shared recipe! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-26 07:38:03', 'category': 'food', 'sentiment': 0.69, 'keyword_mentioned': 'recipe', 'message_length': 36}
2025-09-26 07:38:03 | INFO | Processed message: {'message': 'I just shared recipe! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-26 07:38:03', 'category': 'food', 'sentiment': 0.69, 'keyword_mentioned': 'recipe', 'message_length': 36}
2025-09-26 07:38:03 | INFO | Calling SQLite insert_message() with:
2025-09-26 07:38:03 | INFO | message={'message': 'I just shared recipe! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-26 07:38:03', 'category': 'food', 'sentiment': 0.69, 'keyword_mentioned': 'recipe', 'message_length': 36}
2025-09-26 07:38:03 | INFO | db_path=WindowsPath('D:/projects/buzzline-05-USERape/data/buzz.sqlite')
2025-09-26 07:38:03 | INFO | Inserted one message into the database.
2025-09-26 07:38:08 | INFO | {'message': 'I just saw a trick! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-26 07:38:08', 'category': 'other', 'sentiment': 0.09, 'keyword_mentioned': 'other', 'message_length': 33}
2025-09-26 07:38:08 | INFO | Processed message: {'message': 'I just saw a trick! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-26 07:38:08', 'category': 'other', 'sentiment': 0.09, 'keyword_mentioned': 'other', 'message_length': 33}
2025-09-26 07:38:08 | INFO | Calling SQLite insert_message() with:
2025-09-26 07:38:08 | INFO | message={'message': 'I just saw a trick! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-26 07:38:08', 'category': 'other', 'sentiment': 0.09, 'keyword_mentioned': 'other', 'message_length': 33}
2025-09-26 07:38:08 | INFO | db_path=WindowsPath('D:/projects/buzzline-05-USERape/data/buzz.sqlite')
2025-09-26 07:38:08 | INFO | Inserted one message into the database.
2025-09-26 07:38:13 | INFO | {'message': 'I just loved a trick! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-26 07:38:13', 'category': 'other', 'sentiment': 0.76, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-26 07:38:13 | INFO | Processed message: {'message': 'I just loved a trick! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-26 07:38:13', 'category': 'other', 'sentiment': 0.76, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-26 07:38:13 | INFO | Calling SQLite insert_message() with:
2025-09-26 07:38:13 | INFO | message={'message': 'I just loved a trick! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-26 07:38:13', 'category': 'other', 'sentiment': 0.76, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-26 07:38:13 | INFO | db_path=WindowsPath('D:/projects/buzzline-05-USERape/data/buzz.sqlite')
2025-09-26 07:38:13 | INFO | Inserted one message into the database.
2025-09-26 07:38:18 | INFO | {'message': 'I just saw game! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-26 07:38:18', 'category': 'gaming', 'sentiment': 0.46, 'keyword_mentioned': 'game', 'message_length': 30}
2025-09-26 07:38:18 | INFO | Processed message: {'message': 'I just saw game! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-26 07:38:18', 'category': 'gaming', 'sentiment': 0.46, 'keyword_mentioned': 'game', 'message_length': 30}
2025-09-26 07:38:18 | INFO | Calling SQLite insert_message() with:
2025-09-26 07:38:18 | INFO | message={'message': 'I just saw game! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-26 07:38:18', 'category': 'gaming', 'sentiment': 0.46, 'keyword_mentioned': 'game', 'message_length': 30}
2025-09-26 07:38:18 | INFO | db_path=WindowsPath('D:/projects/buzzline-05-USERape/data/buzz.sqlite')
2025-09-26 07:38:18 | INFO | Inserted one message into the database.
2025-09-26 07:38:23 | INFO | {'message': 'I just found a story! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-26 07:38:23', 'category': 'other', 'sentiment': 0.4, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-26 07:38:23 | INFO | Processed message: {'message': 'I just found a story! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-26 07:38:23', 'category': 'other', 'sentiment': 0.4, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-26 07:38:23 | INFO | Calling SQLite insert_message() with:
2025-09-26 07:38:23 | INFO | message={'message': 'I just found a story! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-26 07:38:23', 'category': 'other', 'sentiment': 0.4, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-26 07:38:23 | INFO | db_path=WindowsPath('D:/projects/buzzline-05-USERape/data/buzz.sqlite')
2025-09-26 07:38:23 | INFO | Inserted one message into the database.
2025-09-26 07:38:28 | INFO | {'message': 'I just tried an app! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-26 07:38:28', 'category': 'other', 'sentiment': 0.09, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-26 07:38:28 | INFO | Processed message: {'message': 'I just tried an app! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-26 07:38:28', 'category': 'other', 'sentiment': 0.09, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-26 07:38:28 | INFO | Calling SQLite insert_message() with:
2025-09-26 07:38:28 | INFO | message={'message': 'I just tried an app! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-26 07:38:28', 'category': 'other', 'sentiment': 0.09, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-26 07:38:28 | INFO | db_path=WindowsPath('D:/projects/buzzline-05-USERape/data/buzz.sqlite')
2025-09-26 07:38:28 | INFO | Inserted one message into the database.
2025-09-26 07:38:33 | INFO | {'message': 'I just shared recipe! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-26 07:38:33', 'category': 'food', 'sentiment': 0.53, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-09-26 07:38:33 | INFO | Processed message: {'message': 'I just shared recipe! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-26 07:38:33', 'category': 'food', 'sentiment': 0.53, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-09-26 07:38:33 | INFO | Calling SQLite insert_message() with:
2025-09-26 07:38:33 | INFO | message={'message': 'I just shared recipe! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-26 07:38:33', 'category': 'food', 'sentiment': 0.53, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-09-26 07:38:33 | INFO | db_path=WindowsPath('D:/projects/buzzline-05-USERape/data/buzz.sqlite')
2025-09-26 07:38:33 | INFO | Inserted one message into the database.
2025-09-26 07:38:38 | INFO | {'message': 'I just saw a meme! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-26 07:38:38', 'category': 'humor', 'sentiment': 0.75, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-09-26 07:38:38 | INFO | Processed message: {'message': 'I just saw a meme! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-26 07:38:38', 'category': 'humor', 'sentiment': 0.75, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-09-26 07:38:38 | INFO | Calling SQLite insert_message() with:
2025-09-26 07:38:38 | INFO | message={'message': 'I just saw a meme! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-26 07:38:38', 'category': 'humor', 'sentiment': 0.75, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-09-26 07:38:38 | INFO | db_path=WindowsPath('D:/projects/buzzline-05-USERape/data/buzz.sqlite')
2025-09-26 07:38:38 | INFO | Inserted one message into the database.
2025-09-26 07:38:43 | INFO | {'message': 'I just loved travel! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-26 07:38:43', 'category': 'travel', 'sentiment': 0.55, 'keyword_mentioned': 'travel', 'message_length': 36}
2025-09-26 07:38:43 | INFO | Processed message: {'message': 'I just loved travel! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-26 07:38:43', 'category': 'travel', 'sentiment': 0.55, 'keyword_mentioned': 'travel', 'message_length': 36}
2025-09-26 07:38:43 | INFO | Calling SQLite insert_message() with:
2025-09-26 07:38:43 | INFO | message={'message': 'I just loved travel! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-26 07:38:43', 'category': 'travel', 'sentiment': 0.55, 'keyword_mentioned': 'travel', 'message_length': 36}
2025-09-26 07:38:43 | INFO | db_path=WindowsPath('D:/projects/buzzline-05-USERape/data/buzz.sqlite')
2025-09-26 07:38:43 | INFO | Inserted one message into the database.
2025-09-26 07:38:48 | INFO | {'message': 'I just found game! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-26 07:38:48', 'category': 'gaming', 'sentiment': 0.26, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-26 07:38:48 | INFO | Processed message: {'message': 'I just found game! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-26 07:38:48', 'category': 'gaming', 'sentiment': 0.26, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-26 07:38:48 | INFO | Calling SQLite insert_message() with:
2025-09-26 07:38:48 | INFO | message={'message': 'I just found game! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-26 07:38:48', 'category': 'gaming', 'sentiment': 0.26, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-26 07:38:48 | INFO | db_path=WindowsPath('D:/projects/buzzline-05-USERape/data/buzz.sqlite')
2025-09-26 07:38:48 | INFO | Inserted one message into the database.
2025-09-26 07:38:53 | INFO | {'message': 'I just loved travel! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-26 07:38:53', 'category': 'travel', 'sentiment': 0.55, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-26 07:38:53 | INFO | Processed message: {'message': 'I just loved travel! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-26 07:38:53', 'category': 'travel', 'sentiment': 0.55, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-26 07:38:53 | INFO | Calling SQLite insert_message() with:
2025-09-26 07:38:53 | INFO | message={'message': 'I just loved travel! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-26 07:38:53', 'category': 'travel', 'sentiment': 0.55, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-26 07:38:53 | INFO | db_path=WindowsPath('D:/projects/buzzline-05-USERape/data/buzz.sqlite')
2025-09-26 07:38:53 | INFO | Inserted one message into the database.
2025-09-26 07:38:58 | INFO | {'message': 'I just shared a movie! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-26 07:38:58', 'category': 'entertainment', 'sentiment': 0.11, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-26 07:38:58 | INFO | Processed message: {'message': 'I just shared a movie! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-26 07:38:58', 'category': 'entertainment', 'sentiment': 0.11, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-26 07:38:58 | INFO | Calling SQLite insert_message() with:
2025-09-26 07:38:58 | INFO | message={'message': 'I just shared a movie! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-26 07:38:58', 'category': 'entertainment', 'sentiment': 0.11, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-26 07:38:58 | INFO | db_path=WindowsPath('D:/projects/buzzline-05-USERape/data/buzz.sqlite')
2025-09-26 07:38:58 | INFO | Inserted one message into the database.
2025-09-26 07:39:03 | INFO | {'message': 'I just shared Python! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-26 07:39:03', 'category': 'tech', 'sentiment': 0.15, 'keyword_mentioned': 'Python', 'message_length': 36}
2025-09-26 07:39:03 | INFO | Processed message: {'message': 'I just shared Python! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-26 07:39:03', 'category': 'tech', 'sentiment': 0.15, 'keyword_mentioned': 'Python', 'message_length': 36}
2025-09-26 07:39:03 | INFO | Calling SQLite insert_message() with:
2025-09-26 07:39:03 | INFO | message={'message': 'I just shared Python! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-26 07:39:03', 'category': 'tech', 'sentiment': 0.15, 'keyword_mentioned': 'Python', 'message_length': 36}
2025-09-26 07:39:03 | INFO | db_path=WindowsPath('D:/projects/buzzline-05-USERape/data/buzz.sqlite')
2025-09-26 07:39:03 | INFO | Inserted one message into the database.
2025-09-26 07:39:08 | INFO | {'message': 'I just loved game! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-26 07:39:08', 'category': 'gaming', 'sentiment': 0.67, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-26 07:39:08 | INFO | Processed message: {'message': 'I just loved game! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-26 07:39:08', 'category': 'gaming', 'sentiment': 0.67, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-26 07:39:08 | INFO | Calling SQLite insert_message() with:
2025-09-26 07:39:08 | INFO | message={'message': 'I just loved game! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-26 07:39:08', 'category': 'gaming', 'sentiment': 0.67, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-26 07:39:08 | INFO | db_path=WindowsPath('D:/projects/buzzline-05-USERape/data/buzz.sqlite')
2025-09-26 07:39:08 | INFO | Inserted one message into the database.
2025-09-26 07:39:13 | INFO | {'message': 'I just found Python! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-26 07:39:13', 'category': 'tech', 'sentiment': 0.86, 'keyword_mentioned': 'Python', 'message_length': 37}
2025-09-26 07:39:13 | INFO | Processed message: {'message': 'I just found Python! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-26 07:39:13', 'category': 'tech', 'sentiment': 0.86, 'keyword_mentioned': 'Python', 'message_length': 37}
2025-09-26 07:39:13 | INFO | Calling SQLite insert_message() with:
2025-09-26 07:39:13 | INFO | message={'message': 'I just found Python! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-26 07:39:13', 'category': 'tech', 'sentiment': 0.86, 'keyword_mentioned': 'Python', 'message_length': 37}
2025-09-26 07:39:13 | INFO | db_path=WindowsPath('D:/projects/buzzline-05-USERape/data/buzz.sqlite')
2025-09-26 07:39:13 | INFO | Inserted one message into the database.
2025-09-26 07:39:18 | INFO | {'message': 'I just found a story! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-26 07:39:18', 'category': 'other', 'sentiment': 0.78, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-26 07:39:18 | INFO | Processed message: {'message': 'I just found a story! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-26 07:39:18', 'category': 'other', 'sentiment': 0.78, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-26 07:39:18 | INFO | Calling SQLite insert_message() with:
2025-09-26 07:39:18 | INFO | db_path=WindowsPath('D:/projects/buzzline-05-USERape/data/buzz.sqlite')
2025-09-26 07:39:18 | INFO | Inserted one message into the database.
